,ROI,SystemTime,Timestamp,Pos,Left,Right
3909,1,63722467057550,1473632,"(0.4, -1.2, 10.0)",0.6915225,0.7534204
3910,1,63722467057570,1473657,"(0.0, -1.3, 10.0)",0.6641276,0.71721
3911,1,63722467057587,1473674,"(0.1, -1.2, 10.0)",0.6784332,0.7201007
3912,1,63722467057605,1473691,"(0.1, -1.3, 10.0)",0.6743118,0.740123
3913,1,63722467057623,1473707,"(0.1, -1.4, 10.0)",0.6778453,0.7232761
3914,1,63722467057641,1473724,"(0.1, -1.3, 10.0)",0.686564,0.7232211
3915,1,63722467057658,1473749,"(0.1, -1.3, 10.0)",0.6835618,0.724421
3916,1,63722467057676,1473766,"(0.1, -1.4, 10.0)",0.696588,0.7342494
3917,1,63722467057693,1473782,"(0.1, -1.3, 10.0)",0.6721804,0.7281957
3918,1,63722467057711,1473799,"(0.1, -1.3, 10.0)",0.6809299,0.7493774
3919,1,63722467057729,1473816,"(0.1, -1.3, 10.0)",0.6747713,0.7229052
3920,1,63722467057745,1473832,"(0.1, -1.2, 10.0)",0.6658856,0.7343788
3921,1,63722467057763,1473849,"(0.0, -1.3, 10.0)",0.6799104,0.7410857
3922,1,63722467057784,1473866,"(0.0, -1.2, 10.0)",0.6694593,0.7289351
3923,1,63722467057803,1473891,"(0.0, -1.2, 10.0)",0.691357,0.7409561
3924,1,63722467057823,1473907,"(0.0, -1.2, 10.0)",0.6822463,0.7379903
3925,1,63722467057846,1473932,"(0.0, -1.1, 10.0)",0.669871,0.7439215
3926,1,63722467057868,1473957,"(-0.1, -1.1, 10.0)",0.685432,0.7439664
3927,1,63722467057890,1473974,"(-0.1, -1.1, 10.0)",0.6949608,0.7138962
3928,1,63722467057911,1473999,"(-0.1, -1.1, 10.0)",0.6766549,0.7375254
3929,1,63722467057934,1474024,"(0.4, -1.2, 10.0)",0.655993,0.8045411
3930,1,63722467057956,1474041,"(1.2, -1.3, 10.0)",0.6613694,0.6973507
3931,1,63722467057979,1474066,"(1.2, -1.2, 10.0)",0.6728373,0.728494
3932,1,63722467058001,1474091,"(1.2, -1.2, 10.0)",0.6859475,0.7341434
3933,1,63722467058022,1474107,"(1.2, -1.3, 10.0)",0.6928843,0.7282864
3934,1,63722467058047,1474132,"(1.2, -1.3, 10.0)",0.6720248,0.7347912
3935,1,63722467058067,1474157,"(1.2, -1.3, 10.0)",0.6887707,0.7451484
3936,1,63722467058090,1474174,"(1.2, -1.3, 10.0)",0.6816431,0.7394684
3937,1,63722467058112,1474199,"(1.3, -1.3, 10.0)",0.6747556,0.7439203
3938,1,63722467058134,1474224,"(1.3, -1.3, 10.0)",0.6782982,0.7291383
3939,1,63722467058156,1474241,"(1.3, -1.3, 10.0)",0.6784079,0.7490705
3940,1,63722467058179,1474266,"(1.2, -1.3, 10.0)",0.6743808,0.7597533
3941,1,63722467058200,1474291,"(1.4, -1.4, 10.0)",0.6658803,0.7716963
3942,1,63722467058223,1474307,"(1.0, -1.1, 10.0)",0.6541687,0.7569168
3943,1,63722467058245,1474332,"(1.0, -1.1, 10.0)",0.6748586,0.7718109
3944,1,63722467058268,1474349,"(1.0, -1.2, 10.0)",0.6663939,0.7463468
3945,1,63722467058290,1474374,"(1.0, -1.1, 10.0)",0.6808793,0.7686446
3946,1,63722467058311,1474399,"(1.0, -1.2, 10.0)",0.6809803,0.7579385
3947,1,63722467058329,1474415,"(1.0, -1.2, 10.0)",0.6757927,0.7788516
3948,1,63722467058346,1474432,"(1.0, -1.2, 10.0)",0.6796735,0.7477242
3949,1,63722467058364,1474449,"(1.1, -1.3, 10.0)",0.6712493,0.7406498
3950,1,63722467058382,1474465,"(1.2, -1.2, 10.0)",0.6676546,0.7633027
3951,1,63722467058401,1474490,"(0.2, -1.6, 10.0)",0.6066902,0.6683681
3952,1,63722467058420,1474507,"(0.1, -1.5, 10.0)",0.6358412,0.6701667
3953,1,63722467058438,1474524,"(0.2, -1.6, 10.0)",0.6513014,0.6901363
3954,1,63722467058455,1474540,"(0.2, -1.6, 10.0)",0.6489037,0.671641
3955,1,63722467058473,1474557,"(0.2, -1.5, 10.0)",0.6715472,0.6866277
3956,1,63722467058491,1474574,"(0.1, -1.5, 10.0)",0.66218,0.6775753
3957,1,63722467058508,1474590,"(0.1, -1.5, 10.0)",0.665497,0.6879745
3958,1,63722467058526,1474615,"(0.1, -1.5, 10.0)",0.6555668,0.683197
3959,1,63722467058543,1474632,"(0.1, -1.5, 10.0)",0.6680086,0.6823035
3960,1,63722467058561,1474649,"(0.0, -1.5, 10.0)",0.6719239,0.6831011
3961,1,63722467058578,1474665,"(0.0, -1.5, 10.0)",0.6798778,0.684606
3962,1,63722467058596,1474682,"(0.0, -1.5, 10.0)",0.6791026,0.6615688
3963,1,63722467058615,1474699,"(0.0, -1.5, 10.0)",0.6693566,0.6774074
3964,1,63722467058634,1474724,"(0.0, -1.5, 10.0)",0.6630802,0.6803561
3965,1,63722467058652,1474740,"(0.0, -1.6, 10.0)",0.6580047,0.6751641
3966,1,63722467058669,1474757,"(0.0, -1.6, 10.0)",0.6664147,0.6898543
3967,1,63722467058687,1474774,"(0.1, -1.6, 10.0)",0.6691045,0.6859384
3968,1,63722467058704,1474790,"(0.1, -1.6, 10.0)",0.6643741,0.6777291
3969,1,63722467058722,1474807,"(0.1, -1.5, 10.0)",0.6798123,0.658387
3970,1,63722467058739,1474824,"(0.1, -1.5, 10.0)",0.662675,0.6625866
3971,1,63722467058756,1474840,"(0.4, -1.5, 10.0)",0.6554226,0.6708889
3972,1,63722467058779,1474865,"(0.9, -1.5, 10.0)",0.6459309,0.7607622
3973,1,63722467058800,1474890,"(0.9, -1.5, 10.0)",0.6486031,0.7544034
3974,1,63722467058822,1474907,"(0.9, -1.5, 10.0)",0.6555839,0.7695084
3975,1,63722467058845,1474932,"(1.0, -1.5, 10.0)",0.678075,0.7661322
3976,1,63722467058866,1474957,"(1.0, -1.4, 10.0)",0.6731266,0.77421
3977,1,63722467058889,1474974,"(1.0, -1.4, 10.0)",0.677227,0.7682013
3978,1,63722467058911,1474999,"(1.0, -1.4, 10.0)",0.6742836,0.7797691
3979,1,63722467058934,1475024,"(0.9, -1.4, 10.0)",0.6798617,0.7772251
3980,1,63722467058956,1475040,"(0.9, -1.4, 10.0)",0.6870503,0.76916
3981,1,63722467058978,1475065,"(1.0, -1.4, 10.0)",0.6894157,0.780005
3982,1,63722467059000,1475082,"(0.9, -1.4, 10.0)",0.6831608,0.7857483
3983,1,63722467059023,1475107,"(0.9, -1.4, 10.0)",0.7145407,0.7974184
3984,1,63722467059045,1475132,"(0.9, -1.5, 10.0)",0.7145953,0.8001476
3985,1,63722467059067,1475157,"(0.9, -1.4, 10.0)",0.7161432,0.8056486
3986,1,63722467059089,1475174,"(1.2, -1.5, 10.0)",0.7093598,0.7585645
3987,1,63722467059111,1475199,"(1.7, -1.8, 10.0)",0.6871234,0.694304
3988,1,63722467059134,1475224,"(1.0, -1.1, 10.0)",0.6891123,0.70366
3989,1,63722467059156,1475240,"(1.2, -1.7, 10.0)",0.7062085,0.6938154
3990,1,63722467059179,1475265,"(1.4, -1.6, 10.0)",0.7049293,0.7116497
3991,1,63722467059200,1475290,"(1.1, -1.4, 10.0)",0.7064868,0.7000842
3992,1,63722467059223,1475307,"(1.1, -1.3, 10.0)",0.713564,0.6835126
3993,1,63722467059240,1475324,"(1.1, 1.6, 10.0)",0.7129419,0.6917762
3994,1,63722467059260,1475349,"(1.1, 1.5, 10.0)",0.7287928,0.7105832
3995,1,63722467059277,1475365,"(1.1, -0.9, 10.0)",0.7048447,0.6962553
3996,1,63722467059295,1475382,"(1.1, -0.9, 10.0)",0.7073141,0.6878482
3997,1,63722467059312,1475399,"(1.3, -1.6, 10.0)",0.6997007,0.7053552
3998,1,63722467059330,1475415,"(1.4, 1.1, 10.0)",0.6997043,0.7060645
3999,1,63722467059348,1475432,"(1.2, -0.1, 10.0)",0.7059238,0.686393
4000,1,63722467059365,1475449,"(1.0, -1.4, 10.0)",0.7049052,0.6920184
4001,1,63722467059384,1475465,"(1.0, -1.4, 10.0)",0.7002265,0.7182105
4002,1,63722467059401,1475490,"(1.4, -1.0, 10.0)",0.6938724,0.7021265
4003,1,63722467059419,1475499,"(1.5, -1.8, 10.0)",0.6938724,0.7021265
4004,1,63722467059436,1475524,"(1.6, 1.1, 10.0)",0.6750593,0.6806502
4005,1,63722467059453,1475540,"(1.0, -1.3, 10.0)",0.6984224,0.7023971
4006,1,63722467059473,1475557,"(1.0, -1.3, 10.0)",0.6937893,0.7075614
4007,1,63722467059491,1475582,"(1.6, 1.2, 10.0)",0.6913048,0.6908786
4008,1,63722467059509,1475599,"(1.0, -1.3, 10.0)",0.6938901,0.7128845
4009,1,63722467059526,1475615,"(1.1, -1.3, 10.0)",0.6920583,0.6972608
4010,1,63722467059544,1475632,"(1.0, -1.3, 10.0)",0.6845536,0.6896159
4011,1,63722467059561,1475649,"(1.0, -1.3, 10.0)",0.692985,0.690711
4012,1,63722467059579,1475665,"(1.1, -1.3, 10.0)",0.6944906,0.6966058
4013,1,63722467059596,1475682,"(1.1, -1.3, 10.0)",0.6919254,0.6905825
4014,1,63722467059615,1475699,"(1.1, -1.3, 10.0)",0.6904988,0.699887
4015,1,63722467059633,1475715,"(1.1, -1.4, 10.0)",0.6830071,0.6975382
4016,1,63722467059650,1475732,"(1.1, -1.4, 10.0)",0.6932786,0.6973804
4017,1,63722467059668,1475757,"(1.1, -1.3, 10.0)",0.6950574,0.6876552
4018,1,63722467059689,1475774,"(1.0, -1.3, 10.0)",0.6954658,0.7011334
4019,1,63722467059712,1475799,"(1.0, -1.3, 10.0)",0.6813099,0.695737
4020,1,63722467059733,1475815,"(1.1, -1.4, 10.0)",0.6910484,0.6816029
4021,1,63722467059755,1475840,"(1.6, -1.9, 10.0)",0.6857766,0.6822442
4022,1,63722467059778,1475865,"(1.6, -1.9, 10.0)",0.6872513,0.6824281
4023,1,63722467059800,1475890,"(0.6, -1.6, 10.0)",0.60719,0.6294193
4024,1,63722467059822,1475907,"(0.1, -1.7, 10.0)",0.6121943,0.6053969
4025,1,63722467059844,1475932,"(0.2, -1.7, 10.0)",0.6216452,0.6072361
4026,1,63722467059867,1475957,"(0.1, -1.7, 10.0)",0.6449329,0.6254852
4027,1,63722467059889,1475973,"(0.1, -1.7, 10.0)",0.6690123,0.6149421
4028,1,63722467059911,1475998,"(0.1, -1.7, 10.0)",0.665642,0.6192091
4029,1,63722467059934,1476015,"(0.1, -1.7, 10.0)",0.662046,0.6301495
4030,1,63722467059955,1476040,"(0.1, -1.7, 10.0)",0.6667127,0.6209494
4031,1,63722467059977,1476065,"(0.1, -1.7, 10.0)",0.6765685,0.6440355
4032,1,63722467060000,1476090,"(0.1, -1.8, 10.0)",0.6541744,0.6413596
4033,1,63722467060022,1476107,"(0.0, -1.7, 10.0)",0.6876698,0.644743
4034,1,63722467060045,1476132,"(0.1, -1.7, 10.0)",0.6640488,0.6205337
4035,1,63722467060066,1476148,"(0.1, -1.7, 10.0)",0.6495246,0.6386329
4036,1,63722467060089,1476173,"(0.0, -1.7, 10.0)",0.6709895,0.6342391
4037,1,63722467060111,1476198,"(0.0, -1.6, 10.0)",0.6693262,0.6237407
4038,1,63722467060134,1476223,"(-0.1, -1.6, 10.0)",0.6755213,0.6242031
4039,1,63722467060152,1476240,"(-0.1, -1.6, 10.0)",0.6501721,0.6320652
4040,1,63722467060171,1476257,"(0.0, -1.6, 10.0)",0.6780682,0.6327659
4041,1,63722467060189,1476273,"(0.0, -1.6, 10.0)",0.6662639,0.6239602
4042,1,63722467060207,1476290,"(0.0, -1.6, 10.0)",0.6530515,0.6150323
4043,1,63722467060225,1476315,"(-0.1, -1.6, 10.0)",0.6591262,0.5999769
4044,1,63722467060244,1476332,"(0.0, -1.6, 10.0)",0.6547577,0.6107751
4045,1,63722467060261,1476348,"(0.0, -1.6, 10.0)",0.6611646,0.6073498
4046,1,63722467060279,1476365,"(0.0, -1.7, 10.0)",0.6392257,0.616362
4047,1,63722467060297,1476382,"(0.0, -1.7, 10.0)",0.6572752,0.6261523
4048,1,63722467060314,1476398,"(0.0, -1.7, 10.0)",0.6450475,0.61313
4049,1,63722467060337,1476423,"(0.0, -1.6, 10.0)",0.6316226,0.6099114
4050,1,63722467060361,1476448,"(0.0, -1.7, 10.0)",0.6643053,0.5960826
4051,1,63722467060378,1476465,"(0.0, -1.7, 10.0)",0.6468912,0.6013707
4052,1,63722467060395,1476482,"(0.0, -1.7, 10.0)",0.6433198,0.6015605
4053,1,63722467060412,1476498,"(0.0, -1.7, 10.0)",0.6546587,0.6096033
4054,1,63722467060430,1476515,"(0.5, -1.7, 10.0)",0.6594968,0.5869588
4055,1,63722467060448,1476532,"(0.7, -1.5, 10.0)",0.6219937,0.621794
4056,1,63722467060464,1476548,"(0.6, -1.7, 10.0)",0.6303757,0.6435355
4057,1,63722467060483,1476565,"(0.6, -1.8, 10.0)",0.6363509,0.6589158
4058,1,63722467060500,1476590,"(0.6, -1.7, 10.0)",0.6414811,0.6408017
4059,1,63722467060519,1476607,"(0.6, -1.6, 10.0)",0.6572753,0.6523616
4060,1,63722467060540,1476623,"(0.7, -1.6, 10.0)",0.6457837,0.6614534
4061,1,63722467060557,1476648,"(0.7, -1.6, 10.0)",0.6389669,0.6465566
4062,1,63722467060575,1476657,"(0.6, -1.6, 10.0)",0.6481975,0.6460705
4063,1,63722467060592,1476682,"(0.6, -1.5, 10.0)",0.6634777,0.6429392
4064,1,63722467060610,1476698,"(0.6, -1.6, 10.0)",0.646673,0.6431531
4065,1,63722467060633,1476715,"(0.6, -1.6, 10.0)",0.6407023,0.651975
4066,1,63722467060655,1476740,"(0.7, -1.6, 10.0)",0.6393993,0.6394059
4067,1,63722467060678,1476765,"(0.7, -1.6, 10.0)",0.6403345,0.6411335
4068,1,63722467060699,1476782,"(0.6, -1.6, 10.0)",0.6594197,0.6345185
4069,1,63722467060722,1476807,"(0.6, -1.7, 10.0)",0.6630348,0.6377094
4070,1,63722467060744,1476832,"(0.6, -1.7, 10.0)",0.6545196,0.6531844
4071,1,63722467060766,1476848,"(0.6, -1.7, 10.0)",0.6551816,0.6349597
4072,1,63722467060788,1476873,"(0.5, -1.8, 10.0)",0.6555085,0.6253843
4073,1,63722467060811,1476898,"(0.6, -1.7, 10.0)",0.6467687,0.6443436
4074,1,63722467060833,1476923,"(0.3, -2.0, 10.0)",0.6057218,0.5840786
4075,1,63722467060854,1476940,"(0.1, -1.9, 10.0)",0.6176182,0.5831749
4076,1,63722467060877,1476965,"(0.1, -2.1, 10.0)",0.6153681,0.6009337
4077,1,63722467060899,1476990,"(0.1, -2.0, 10.0)",0.6229334,0.6012682
4078,1,63722467060922,1477007,"(0.1, -2.0, 10.0)",0.6001064,0.6146923
4079,1,63722467060944,1477032,"(0.1, -2.0, 10.0)",0.63995,0.6141149
4080,1,63722467060966,1477057,"(0.1, -2.0, 10.0)",0.6147106,0.6063503
4081,1,63722467060988,1477073,"(0.1, -2.0, 10.0)",0.6155887,0.6006334
4082,1,63722467061011,1477098,"(0.1, -2.1, 10.0)",0.6125984,0.6047509
4083,1,63722467061033,1477123,"(0.1, -2.0, 10.0)",0.5999175,0.5894856
4084,1,63722467061055,1477140,"(0.1, -2.0, 10.0)",0.6156553,0.5897975
4085,1,63722467061073,1477157,"(0.1, -2.1, 10.0)",0.5838428,0.5960993
4086,1,63722467061091,1477182,"(0.1, -2.1, 10.0)",0.5826887,0.5613807
4087,1,63722467061108,1477198,"(0.1, -2.1, 10.0)",0.5853451,0.5647565
4088,1,63722467061126,1477215,"(0.1, -2.1, 10.0)",0.5900172,0.5902584
4089,1,63722467061144,1477232,"(0.1, -2.1, 10.0)",0.5864319,0.5850204
4090,1,63722467061162,1477248,"(0.7, -2.1, 10.0)",0.5452302,0.5747908
4091,1,63722467061181,1477265,"(1.4, -2.0, 10.0)",0.5371342,0.5807526
4092,1,63722467061199,1477282,"(1.7, -2.4, 10.0)",0.4586062,0.557018
4093,1,63722467061217,1477298,"(1.9, -2.2, 10.0)",0.4648457,0.5807849
4094,1,63722467061235,1477323,"(1.6, -2.4, 10.0)",0.4751523,0.6042207
4095,1,63722467061252,1477340,"(1.6, -2.4, 10.0)",0.4963321,0.5913522
4096,1,63722467061269,1477357,"(1.7, -2.3, 10.0)",0.5076114,0.6055261
4097,1,63722467061287,1477373,"(1.7, -2.3, 10.0)",0.4991767,0.6103696
4098,1,63722467061305,1477390,"(1.6, -2.4, 10.0)",0.5169048,0.5983433
4099,1,63722467061323,1477406,"(1.6, -2.3, 10.0)",0.5160421,0.6039277
4100,1,63722467061341,1477431,"(1.7, -2.3, 10.0)",0.5264331,0.6190597
4101,1,63722467061359,1477448,"(1.6, -2.4, 10.0)",0.5188819,0.6122229
4102,1,63722467061377,1477465,"(1.6, -2.3, 10.0)",0.5463086,0.6282647
4103,1,63722467061397,1477481,"(1.6, -2.3, 10.0)",0.5396985,0.622993
4104,1,63722467061415,1477498,"(1.6, -2.3, 10.0)",0.5653116,0.6259868
4105,1,63722467061432,1477515,"(1.5, -2.4, 10.0)",0.5865979,0.6301453
4106,1,63722467061450,1477531,"(1.6, -2.3, 10.0)",0.5736356,0.6560494
4107,1,63722467061468,1477556,"(1.6, -2.3, 10.0)",0.6193739,0.6526275
4108,1,63722467061486,1477573,"(1.6, -2.3, 10.0)",0.6106632,0.6563827
4109,1,63722467061503,1477590,"(1.6, -2.3, 10.0)",0.6248996,0.6809541
4110,1,63722467061521,1477606,"(1.7, -2.3, 10.0)",0.6176884,0.6825674
4111,1,63722467061543,1477631,"(1.6, -2.3, 10.0)",0.6268634,0.6552646
4112,1,63722467061566,1477648,"(1.7, -2.3, 10.0)",0.6079741,0.6872438
4113,1,63722467061588,1477673,"(1.6, -2.3, 10.0)",0.6115333,0.651072
4114,1,63722467061611,1477698,"(1.6, -2.3, 10.0)",0.6077829,0.662047
4115,1,63722467061633,1477723,"(1.6, -2.3, 10.0)",0.5949516,0.6531267
4116,1,63722467061655,1477740,"(1.6, -2.3, 10.0)",0.5787175,0.6705854
4117,1,63722467061677,1477765,"(1.6, -2.3, 10.0)",0.5888168,0.6442699
4118,1,63722467061700,1477790,"(1.6, -2.3, 10.0)",0.5829862,0.6573927
4119,1,63722467061721,1477806,"(1.6, -2.3, 10.0)",0.5907378,0.6571003
4120,1,63722467061744,1477831,"(1.6, -2.5, 10.0)",0.5650755,0.6299327
4121,1,63722467061765,1477848,"(1.7, -2.8, 10.0)",0.595458,0.6511323
4122,1,63722467061788,1477873,"(1.7, -2.7, 10.0)",0.5706604,0.6431634
4123,1,63722467061810,1477898,"(1.6, -2.8, 10.0)",0.5664843,0.6463563
4124,1,63722467061832,1477923,"(1.6, -2.7, 10.0)",0.593069,0.6518484
4125,1,63722467061855,1477940,"(1.8, -2.7, 10.0)",0.600505,0.6640528
4126,1,63722467061876,1477965,"(1.6, -2.8, 10.0)",0.5981276,0.6653103
4127,1,63722467061900,1477990,"(1.6, -2.9, 10.0)",0.6002786,0.6674786
4128,1,63722467061921,1478006,"(1.6, -2.9, 10.0)",0.5958476,0.6682037
4129,1,63722467061944,1478031,"(1.6, -2.9, 10.0)",0.6022798,0.6611488
4130,1,63722467061965,1478056,"(1.6, -2.8, 10.0)",0.5930056,0.6683915
4131,1,63722467061983,1478065,"(1.6, -2.8, 10.0)",0.5930056,0.6683915
4132,1,63722467062000,1478090,"(1.6, -2.8, 10.0)",0.6149531,0.6848282
4133,1,63722467062019,1478106,"(1.6, -2.7, 10.0)",0.5838742,0.6709505
4134,1,63722467062039,1478123,"(0.7, -2.2, 10.0)",0.5084764,0.6437154
4135,1,63722467062057,1478148,"(0.1, -2.4, 10.0)",0.4472449,0.499356
4136,1,63722467062074,1478165,"(0.0, -2.0, 10.0)",0.4503988,0.4808583
4137,1,63722467062093,1478181,"(0.0, -1.9, 10.0)",0.4495045,0.4900352
4138,1,63722467062110,1478198,"(-0.1, -2.1, 10.0)",0.4754686,0.5021808
4139,1,63722467062128,1478215,"(-0.1, -2.3, 10.0)",0.472576,0.5185636
4140,1,63722467062147,1478231,"(0.0, -2.3, 10.0)",0.452157,0.5143727
4141,1,63722467062164,1478248,"(0.0, -2.2, 10.0)",0.4948885,0.5186135
4142,1,63722467062182,1478265,"(0.0, -2.2, 10.0)",0.4770094,0.5327905
4143,1,63722467062198,1478281,"(0.0, -2.2, 10.0)",0.4798866,0.5280073
4144,1,63722467062217,1478298,"(0.0, -2.3, 10.0)",0.4681052,0.5267253
4145,1,63722467062235,1478323,"(0.0, -2.4, 10.0)",0.4824474,0.5412471
4146,1,63722467062257,1478340,"(0.0, -2.4, 10.0)",0.4728248,0.5215007
4147,1,63722467062275,1478365,"(0.0, -2.4, 10.0)",0.480527,0.5269904
4148,1,63722467062293,1478381,"(0.0, -2.3, 10.0)",0.4656561,0.5263281
4149,1,63722467062311,1478398,"(-0.1, -2.3, 10.0)",0.4664401,0.5133758
4150,1,63722467062329,1478415,"(-0.3, -2.2, 10.0)",0.428166,0.5244875
4151,1,63722467062347,1478431,"(-0.3, -2.2, 10.0)",0.4374161,0.5175511
4152,1,63722467062364,1478448,"(-0.3, -2.2, 10.0)",0.4343364,0.5229423
4153,1,63722467062383,1478465,"(-0.3, -2.1, 10.0)",0.4640286,0.5362463
4154,1,63722467062401,1478490,"(-0.3, -2.2, 10.0)",0.4561692,0.5273519
4155,1,63722467062420,1478506,"(-0.3, -2.2, 10.0)",0.4457271,0.520907
4156,1,63722467062444,1478531,"(-0.3, -2.2, 10.0)",0.477155,0.5402184
4157,1,63722467062465,1478548,"(-0.3, -2.3, 10.0)",0.51169,0.5480737
4158,1,63722467062488,1478573,"(-0.4, -1.7, 10.0)",0.5962484,0.5205069
4159,1,63722467062510,1478598,"(-0.2, -0.8, 10.0)",0.4955981,0.5045543
4160,1,63722467062532,1478623,"(-0.3, -0.6, 10.0)",0.7496859,0.7458951
4161,1,63722467062554,1478640,"(-0.4, -0.4, 10.0)",0.7840023,0.772792
4162,1,63722467062577,1478665,"(-0.2, -0.7, 10.0)",0.8103421,0.8298578
4163,1,63722467062599,1478681,"(-0.2, -0.6, 10.0)",0.8267089,0.8151709
4164,1,63722467062620,1478706,"(-0.2, -0.6, 10.0)",0.8070803,0.8073596
4165,1,63722467062643,1478731,"(-0.2, -0.6, 10.0)",0.7967471,0.801061
4166,1,63722467062671,1478756,"(-0.2, -0.6, 10.0)",0.8109537,0.8039101
4167,1,63722467062692,1478781,"(-0.2, -0.7, 10.0)",0.810662,0.7956974
4168,1,63722467062709,1478798,"(-0.2, -0.7, 10.0)",0.8240176,0.8028206
4169,1,63722467062732,1478815,"(-0.2, -0.5, 10.0)",0.8004171,0.8175825
4170,1,63722467062754,1478840,"(-0.1, -0.6, 10.0)",0.7950799,0.7988883
4171,1,63722467062776,1478865,"(-0.2, -0.5, 10.0)",0.8098705,0.7994869
4172,1,63722467062799,1478890,"(-0.2, -0.4, 10.0)",0.8387823,0.8257335
4173,1,63722467062820,1478906,"(-0.2, -0.3, 10.0)",0.8295097,0.8453013
4174,1,63722467062843,1478931,"(-0.2, -0.3, 10.0)",0.8176845,0.8634387
4175,1,63722467062865,1478948,"(-0.2, -0.3, 10.0)",0.8352564,0.8248492
4176,1,63722467062888,1478973,"(-0.3, -0.3, 10.0)",0.8333644,0.8692577
4177,1,63722467062910,1478998,"(-0.3, -0.2, 10.0)",0.8377941,0.8742806
4178,1,63722467062928,1479014,"(-0.3, -0.2, 10.0)",0.8471152,0.900665
4179,1,63722467062945,1479031,"(-0.3, -0.2, 10.0)",0.8581938,0.8943257
4180,1,63722467062963,1479048,"(-0.2, -0.2, 10.0)",0.8645168,0.9166152
4181,1,63722467062980,1479064,"(-0.2, -0.1, 10.0)",0.8648261,0.9164768
4182,1,63722467062997,1479081,"(-0.1, -0.1, 10.0)",0.870597,0.9365292
4183,1,63722467063016,1479098,"(-0.2, -0.1, 10.0)",0.8832334,0.9415777
4184,1,63722467063033,1479114,"(-0.2, -0.1, 10.0)",0.9020125,0.9643468
4185,1,63722467063050,1479131,"(-0.2, -0.2, 10.0)",0.8951144,0.9759681
4186,1,63722467063067,1479156,"(-0.1, -0.2, 10.0)",0.917661,0.9984134
4187,1,63722467063087,1479173,"(-0.1, -0.2, 10.0)",1,1
4188,1,63722467063104,1479189,"(-0.1, -0.2, 10.0)",1,1
4189,1,63722467063122,1479206,"(-0.1, -0.2, 10.0)",1,1
4190,1,63722467063140,1479223,"(-0.1, -0.2, 10.0)",1,1
4191,1,63722467063158,1479239,"(-0.1, -0.2, 10.0)",1,1
4192,1,63722467063176,1479264,"(0.3, -0.1, 10.0)",1,1
4193,1,63722467063194,1479281,"(0.3, -0.1, 10.0)",1,1
4194,1,63722467063213,1479298,"(0.5, -0.2, 10.0)",1,1
4195,1,63722467063231,1479314,"(0.3, -0.1, 10.0)",1,1
4196,1,63722467063249,1479331,"(0.3, -0.1, 10.0)",1,1
4197,1,63722467063266,1479356,"(0.3, -0.1, 10.0)",1,1
4198,1,63722467063284,1479373,"(0.3, -0.1, 10.0)",1,1
4199,1,63722467063304,1479389,"(0.3, -0.1, 10.0)",1,1
4200,1,63722467063322,1479406,"(0.3, -0.1, 10.0)",1,1
4201,1,63722467063341,1479423,"(0.3, -0.1, 10.0)",1,1
4202,1,63722467063358,1479448,"(0.3, -0.1, 10.0)",1,1
4203,1,63722467063376,1479464,"(0.3, -0.1, 10.0)",1,1
4204,1,63722467063399,1479481,"(0.3, -0.1, 10.0)",1,1
4205,1,63722467063421,1479506,"(0.3, -0.1, 10.0)",1,1
4206,1,63722467063443,1479531,"(0.3, -0.1, 10.0)",1,1
4207,1,63722467063465,1479548,"(0.3, -0.1, 10.0)",1,1
4208,1,63722467063487,1479573,"(0.3, -0.1, 10.0)",1,1
4209,1,63722467063509,1479598,"(0.3, -0.1, 10.0)",1,1
4210,1,63722467063532,1479614,"(0.3, -0.1, 10.0)",1,1
4211,1,63722467063554,1479639,"(0.3, -0.1, 10.0)",1,1
4212,1,63722467063576,1479664,"(0.3, -0.1, 10.0)",1,1
4213,1,63722467063598,1479681,"(0.3, -0.1, 10.0)",1,1
4214,1,63722467063621,1479706,"(0.2, -0.1, 10.0)",1,1
4215,1,63722467063642,1479731,"(-0.1, 0.1, 10.0)",0.9045542,0.9868845
4216,1,63722467063665,1479748,"(-0.1, 0.0, 10.0)",0.9341884,0.9941931
4217,1,63722467063687,1479773,"(-0.1, 0.0, 10.0)",1,1
4218,1,63722467063714,1479798,"(-0.1, 0.0, 10.0)",1,1
4219,1,63722467063734,1479823,"(-0.2, 0.0, 10.0)",1,1
4220,1,63722467063753,1479839,"(-0.2, 0.0, 10.0)",1,1
4221,1,63722467063776,1479864,"(-0.3, 0.1, 10.0)",1,1
4222,1,63722467063798,1479881,"(-0.3, 0.0, 10.0)",1,1
4223,1,63722467063821,1479906,"(-0.3, 0.0, 10.0)",1,1
4224,1,63722467063838,1479923,"(-0.3, 0.0, 10.0)",1,1
4225,1,63722467063856,1479939,"(-0.3, 0.1, 10.0)",1,1
4226,1,63722467063873,1479956,"(-0.3, 0.1, 10.0)",1,1
4227,1,63722467063892,1479981,"(-0.3, 0.1, 10.0)",1,1
4228,1,63722467063909,1479998,"(-0.3, 0.1, 10.0)",1,1
4229,1,63722467063926,1480014,"(-0.2, 0.1, 10.0)",1,1
4230,1,63722467063947,1480031,"(-0.2, 0.1, 10.0)",1,1
4231,1,63722467063964,1480048,"(-0.2, 0.1, 10.0)",1,1
4232,1,63722467063982,1480064,"(-0.2, 0.1, 10.0)",1,1
4233,1,63722467064000,1480089,"(0.2, 0.1, 10.0)",1,1
